type,start_time,ambient_temperature,battery_id,test_id,uid,filename,capacity,re,rct,cycle_number,soh,capacity_fade,rul_cycles,health_status
discharge,[2010.       7.      31.       0.      21.      41.812],4,B0048,74,443,00443.csv,1.26316325854958,,,443,75.44404700219512,24.55595299780488,0,Warning
discharge,[2010.       7.      31.       4.      45.      24.171],4,B0048,76,445,00445.csv,1.24917173101363,,,445,74.60838506070802,25.391614939291983,0,Warning
discharge,[2010.       7.      31.       9.       8.      38.406],4,B0048,78,447,00447.csv,1.2339843478353,,,447,73.70129910598992,26.298700894010082,0,Warning
discharge,[2010.       7.      31.      13.      31.       7.296],4,B0048,80,449,00449.csv,1.24003199202886,,,449,74.06250241815353,25.937497581846472,0,Warning
discharge,[2010.       8.       3.      15.      52.      53.046],4,B0048,84,453,00453.csv,1.30370857198071,,,453,77.8656678904794,22.1343321095206,0,Warning
discharge,[2010.       8.       3.      21.      29.      43.953],4,B0048,88,457,00457.csv,1.31505596347053,,,457,78.54340541262147,21.456594587378532,0,Warning
discharge,[2.0100e+03 8.0000e+00 4.0000e+00 1.0000e+00 5.6000e+01 1.2734e+01],4,B0048,90,459,00459.csv,1.2888738300982,,,459,76.97964388980142,23.020356110198577,0,Warning
discharge,[2010.       8.       4.       6.      20.      57.078],4,B0048,92,461,00461.csv,1.28771375958851,,,461,76.91035718955382,23.08964281044618,0,Warning
discharge,[2010.      8.      4.     10.     44.     49.39],4,B0048,94,463,00463.csv,1.26733799853154,,,463,75.69338870627745,24.306611293722554,0,Warning
discharge,[2010.       8.       4.      15.       7.      58.828],4,B0048,96,465,00465.csv,1.2505943456973,,,465,74.69335254874598,25.306647451254022,0,Warning
discharge,[2010.     8.     4.    20.    41.    59.5],4,B0048,100,469,00469.csv,1.24871311793958,,,469,74.58099380618864,25.419006193811356,0,Warning
discharge,[2.010e+03 8.000e+00 5.000e+00 1.000e+00 4.000e+00 3.312e+00],4,B0048,102,471,00471.csv,1.24800232608293,,,471,74.538540850184,25.461459149815994,0,Warning
discharge,[2010.       8.       5.       5.      25.       7.906],4,B0048,104,473,00473.csv,1.23008952445995,,,473,73.46867578053588,26.531324219464125,0,Warning
discharge,[2010.      8.      5.      9.     45.     36.39],4,B0048,106,475,00475.csv,1.22441971215009,,,475,73.13003896260794,26.86996103739206,0,Warning
discharge,[2010.       8.       5.      14.       5.      44.828],4,B0048,108,477,00477.csv,1.21866828451163,,,477,72.78652756441866,27.213472435581338,0,Warning
discharge,[2010.       8.       5.      19.      37.       8.125],4,B0048,112,481,00481.csv,1.20378652360336,,,481,71.89769529207398,28.102304707926024,0,Warning
discharge,[2010.       8.       5.      23.      56.      22.437],4,B0048,114,483,00483.csv,1.19476423008322,,,483,71.35882723064648,28.641172769353517,0,Warning
discharge,[2010.       8.       6.       4.      15.       3.234],4,B0048,116,485,00485.csv,1.20520918938714,,,485,71.9826658321316,28.0173341678684,0,Warning
discharge,[2010.      8.      6.      8.     33.     24.75],4,B0048,118,487,00487.csv,1.19557465936284,,,487,71.40723115963172,28.59276884036828,0,Warning
discharge,[2010    8    6   12   51   21],4,B0048,120,489,00489.csv,1.18884971021498,,,489,71.00557493968982,28.994425060310178,0,Warning
discharge,[2010.       8.       6.      18.      20.      37.375],4,B0048,124,493,00493.csv,1.19156052508074,,,493,71.1674818371256,28.832518162874393,0,Warning
discharge,[2010.       8.       6.      22.      37.      51.968],4,B0048,126,495,00495.csv,1.17265871531096,,,495,70.03854698642765,29.961453013572353,0,Warning
discharge,[2.0100e+03 8.0000e+00 7.0000e+00 2.0000e+00 5.4000e+01 4.6296e+01],4,B0048,128,497,00497.csv,1.18411338724941,,,497,70.72269197106839,29.277308028931614,0,Warning
discharge,[2010.       8.       7.       7.      11.       8.671],4,B0048,130,499,00499.csv,1.15768251223177,,,499,69.1440740341996,30.855925965800395,0,Critical
discharge,[2010.       8.       7.      11.      26.      50.984],4,B0048,132,501,00501.csv,0.0,,,501,0.0,100.0,0,Emergency
discharge,[2010.       8.      10.      15.      39.      28.921],4,B0048,136,505,00505.csv,1.25935585116859,,,505,75.21664470921064,24.78335529078936,0,Warning
discharge,[2010.      8.     10.     21.     13.     49.64],4,B0048,140,509,00509.csv,1.26588337527802,,,509,75.60650946531926,24.393490534680737,0,Warning
discharge,[2.010e+03 8.000e+00 1.100e+01 1.000e+00 3.500e+01 2.781e+00],4,B0048,142,511,00511.csv,1.24725986731841,,,511,74.49419654745947,25.505803452540533,0,Warning
discharge,[2010.       8.      11.       5.      54.      59.281],4,B0048,144,513,00513.csv,1.23280874725621,,,513,73.63108485241312,26.368915147586875,0,Warning
discharge,[2010.       8.      11.      10.      14.       4.421],4,B0048,146,515,00515.csv,1.23195927830419,,,515,73.5803492288828,26.419650771117205,0,Warning
discharge,[2010.       8.      11.      14.      32.      46.656],4,B0048,148,517,00517.csv,1.22078578626277,,,517,72.91299807451225,27.087001925487755,0,Warning
discharge,[2010.       8.      12.      12.      34.      22.109],4,B0048,152,521,00521.csv,1.22754413032667,,,521,73.31664884868006,26.68335115131994,0,Warning
discharge,[2010.       8.      12.      18.       4.      47.218],4,B0048,156,525,00525.csv,1.23867884142903,,,525,73.98168376168638,26.018316238313616,0,Warning
discharge,[2010.       8.      12.      22.      24.      12.484],4,B0048,158,527,00527.csv,1.2283577755407,,,527,73.36524485347589,26.634755146524114,0,Warning
discharge,[2.0100e+03 8.0000e+00 1.3000e+01 2.0000e+00 4.2000e+01 3.2031e+01],4,B0048,160,529,00529.csv,1.20954815075704,,,529,72.24181586940178,27.758184130598224,0,Warning
discharge,[2010.       8.      13.       6.      59.      39.343],4,B0048,162,531,00531.csv,1.2082142070681,,,531,72.16214437034137,27.837855629658634,0,Warning
discharge,[2010.       8.      13.      11.      16.      29.328],4,B0048,164,533,00533.csv,0.0,,,533,0.0,100.0,0,Emergency
discharge,[2010.       8.      16.      10.      57.       7.937],4,B0048,168,537,00537.csv,1.29987345428321,,,537,77.63661056327264,22.36338943672736,0,Warning
discharge,[2010.       8.      16.      16.      33.      48.968],4,B0048,172,541,00541.csv,1.26912206517437,,,541,75.7999443765328,24.200055623467193,0,Warning
discharge,[2010.       8.      16.      20.      54.      56.609],4,B0048,174,543,00543.csv,1.25551446346907,,,543,74.98721289808512,25.01278710191488,0,Warning
discharge,[2.0100e+03 8.0000e+00 1.7000e+01 1.0000e+00 1.4000e+01 4.2109e+01],4,B0048,176,545,00545.csv,1.25198769268976,,,545,74.77657198635868,25.223428013641325,0,Warning
discharge,[2010.       8.      17.       5.      33.      53.718],4,B0048,178,547,00547.csv,1.23749820030199,,,547,73.9111684549133,26.088831545086705,0,Warning
discharge,[2010.       8.      17.       9.      52.       5.375],4,B0048,180,549,00549.csv,1.22312739698789,,,549,73.0528537807411,26.947146219258897,0,Warning
discharge,[2010.       7.      21.      15.       0.      35.093],4,B0046,0,553,00553.csv,1.72823923235982,,,553,103.22130650546795,-3.2213065054679504,0,Healthy
discharge,[2.0100e+03 7.0000e+00 2.1000e+01 2.1000e+01 2.0000e+00 5.6984e+01],4,B0046,4,557,00557.csv,1.51614884679231,,,557,90.5539359900827,9.446064009917293,0,Healthy
discharge,[2.010e+03 7.000e+00 2.200e+01 1.000e+00 4.000e+01 6.218e+00],4,B0046,6,559,00559.csv,1.50312119070397,,,559,89.77584250802109,10.224157491978914,0,Healthy
discharge,[2010.       7.      22.       6.      16.      21.781],4,B0046,8,561,00561.csv,1.48586566102824,,,561,88.74523384909098,11.25476615090902,0,Healthy
discharge,[2010.       7.      22.      10.      51.      48.203],4,B0046,10,563,00563.csv,1.46945623163927,,,563,87.76515961583458,12.234840384165423,0,Healthy
discharge,[2010.       7.      22.      15.      26.      29.359],4,B0046,12,565,00565.csv,1.45895545926448,,,565,87.13798750705057,12.862012492949432,0,Healthy
discharge,[2010.       7.      23.       9.      59.       8.718],4,B0046,16,569,00569.csv,1.45568535550982,,,569,86.94267636282689,13.057323637173113,0,Healthy
discharge,[2010.       7.      23.      15.      44.      51.671],4,B0046,20,573,00573.csv,1.45623226238032,,,573,86.9753410776724,13.024658922327603,0,Healthy
discharge,[2010.       7.      23.      20.      19.       2.359],4,B0046,22,575,00575.csv,1.44405922366751,,,575,86.24829071534369,13.751709284656314,0,Healthy
discharge,[2010.       7.      24.       0.      52.      14.625],4,B0046,24,577,00577.csv,1.42829426476586,,,577,85.30670830917914,14.693291690820857,0,Healthy
discharge,[2010.       7.      24.       5.      24.      46.453],4,B0046,26,579,00579.csv,1.41998489480346,,,579,84.81042052234011,15.18957947765989,0,Warning
discharge,[2010    7   24    9   56   39],4,B0046,28,581,00581.csv,1.40432260185165,,,581,83.87496997181088,16.125030028189116,0,Warning
discharge,[2010.       7.      27.      16.      12.       5.718],4,B0046,32,585,00585.csv,1.42343513016159,,,585,85.01649025779639,14.983509742203609,0,Healthy
discharge,[2010.       7.      27.      21.      56.      24.312],4,B0046,36,589,00589.csv,1.43399488579672,,,589,85.6471852175146,14.352814782485396,0,Healthy
discharge,[2.0100e+03 7.0000e+00 2.8000e+01 2.0000e+00 2.9000e+01 3.7343e+01],4,B0046,38,591,00591.csv,1.41851770477565,,,591,84.72279071465688,15.277209285343119,0,Warning
discharge,[2.0100e+03 7.0000e+00 2.8000e+01 7.0000e+00 1.0000e+00 5.7687e+01],4,B0046,40,593,00593.csv,1.40563133378294,,,593,83.95313566628406,16.046864333715945,0,Warning
discharge,[2.010e+03 7.000e+00 2.800e+01 1.100e+01 3.300e+01 1.828e+00],4,B0046,42,595,00595.csv,1.38902140251556,,,595,82.96108620097715,17.03891379902285,0,Warning
discharge,[2010.       7.      28.      16.       3.      39.015],4,B0046,44,597,00597.csv,1.37233390827373,,,597,81.96440418746207,18.035595812537935,0,Warning
discharge,[2010.     7.    28.    21.    45.    15.5],4,B0046,48,601,00601.csv,1.36157789059905,,,601,81.32198722551149,18.678012774488508,0,Warning
discharge,[2.0100e+03 7.0000e+00 2.9000e+01 2.0000e+00 1.4000e+01 2.9703e+01],4,B0046,50,603,00603.csv,0.0,,,603,0.0,100.0,0,Emergency
discharge,[2010.       7.      29.       5.      57.      18.515],4,B0046,52,605,00605.csv,1.41002820162374,,,605,84.21574424185698,15.784255758143019,0,Warning
discharge,[2010.       7.      29.      10.      29.      29.765],4,B0046,54,607,00607.csv,1.33956713749264,,,607,80.00736674342079,19.99263325657921,0,Warning
discharge,[2010.       7.      29.      14.      57.      39.921],4,B0046,56,609,00609.csv,1.32915154871174,,,609,79.38528233412279,20.614717665877208,0,Warning
discharge,[2010.       7.      29.      20.      36.      49.093],4,B0046,60,613,00613.csv,1.31816870339057,,,613,78.72931779983162,21.27068220016838,0,Warning
discharge,[2.0100e+03 7.0000e+00 3.0000e+01 1.0000e+00 3.0000e+00 4.8203e+01],4,B0046,62,615,00615.csv,1.3124237084661,,,615,78.38619060374235,21.61380939625765,0,Warning
discharge,[2010.       7.      30.       5.      30.      13.453],4,B0046,64,617,00617.csv,1.29932375321624,,,617,77.60377896145638,22.396221038543615,0,Warning
discharge,[2010.       7.      30.       9.      56.       7.796],4,B0046,66,619,00619.csv,1.28774830421745,,,619,76.91242041185845,23.08757958814155,0,Warning
discharge,[2010.       7.      30.      14.      21.       3.875],4,B0046,68,621,00621.csv,1.28652827397491,,,621,76.8395525396026,23.160447460397407,0,Warning
discharge,[2010.       7.      30.      19.      57.      28.859],4,B0046,72,625,00625.csv,1.27196363869871,,,625,75.96966100269297,24.030338997307027,0,Warning
discharge,[2010.       7.      31.       0.      21.      41.812],4,B0046,74,627,00627.csv,1.27144953454171,,,627,75.93895547201654,24.061044527983455,0,Warning
discharge,[2010.       7.      31.       4.      45.      24.171],4,B0046,76,629,00629.csv,1.2615423884659,,,629,75.34723845591266,24.65276154408734,0,Warning
discharge,[2010.       7.      31.       9.       8.      38.406],4,B0046,78,631,00631.csv,1.24212016192041,,,631,74.18722104528298,25.812778954717018,0,Warning
discharge,[2010.       7.      31.      13.      31.       7.296],4,B0046,80,633,00633.csv,1.24025374416697,,,633,74.07574684924126,25.924253150758744,0,Warning
discharge,[2010.       8.       3.      15.      52.      53.046],4,B0046,84,637,00637.csv,1.28511300122428,,,637,76.75502355793947,23.244976442060533,0,Warning
discharge,[2010.       8.       3.      21.      29.      43.953],4,B0046,88,641,00641.csv,1.30433278416991,,,641,77.90294976471269,22.097050235287313,0,Warning
discharge,[2.0100e+03 8.0000e+00 4.0000e+00 1.0000e+00 5.6000e+01 1.2734e+01],4,B0046,90,643,00643.csv,1.27786390416199,,,643,76.32206193101656,23.677938068983437,0,Warning
discharge,[2010.       8.       4.       6.      20.      57.078],4,B0046,92,645,00645.csv,1.27234645916515,,,645,75.9925254464361,24.007474553563895,0,Warning
discharge,[2010.      8.      4.     10.     44.     49.39],4,B0046,94,647,00647.csv,1.24778839527687,,,647,74.52576355819235,25.474236441807648,0,Warning
discharge,[2010.       8.       4.      15.       7.      58.828],4,B0046,96,649,00649.csv,1.23524991966555,,,649,73.77688700802854,26.223112991971462,0,Warning
discharge,[2010.     8.     4.    20.    41.    59.5],4,B0046,100,653,00653.csv,1.22925129185194,,,653,73.41861126207444,26.581388737925565,0,Warning
discharge,[2.010e+03 8.000e+00 5.000e+00 1.000e+00 4.000e+00 3.312e+00],4,B0046,102,655,00655.csv,1.22389091050163,,,655,73.0984556053885,26.901544394611506,0,Warning
discharge,[2010.       8.       5.       5.      25.       7.906],4,B0046,104,657,00657.csv,1.20542332357137,,,657,71.9954552711455,28.004544728854498,0,Warning
discharge,[2010.      8.      5.      9.     45.     36.39],4,B0046,106,659,00659.csv,1.19578240900081,,,659,71.4196392734251,28.580360726574895,0,Warning
discharge,[2010.       8.       5.      14.       5.      44.828],4,B0046,108,661,00661.csv,1.19007294966984,,,661,71.07863448627081,28.921365513729185,0,Warning
discharge,[2010.       8.       5.      19.      37.       8.125],4,B0046,112,665,00665.csv,1.17920176323365,,,665,70.42933892220945,29.570661077790547,0,Warning
discharge,[2010.       8.       5.      23.      56.      22.437],4,B0046,114,667,00667.csv,1.16950403251455,,,667,69.85012950708878,30.14987049291122,0,Critical
discharge,[2010.       8.       6.       4.      15.       3.234],4,B0046,116,669,00669.csv,1.16772376849918,,,669,69.74380095363946,30.256199046360535,0,Critical
discharge,[2010.      8.      6.      8.     33.     24.75],4,B0046,118,671,00671.csv,1.1579256145829,,,671,69.1585936341649,30.8414063658351,0,Critical
discharge,[2010    8    6   12   51   21],4,B0046,120,673,00673.csv,1.14998128133769,,,673,68.68410813381799,31.315891866182014,0,Critical
discharge,[2010.       8.       6.      18.      20.      37.375],4,B0046,124,677,00677.csv,1.15028590222303,,,677,68.70230200720363,31.297697992796373,0,Critical
discharge,[2010.       8.       6.      22.      37.      51.968],4,B0046,126,679,00679.csv,1.13494522740852,,,679,67.78606051275088,32.21393948724912,0,Critical
discharge,[2.0100e+03 8.0000e+00 7.0000e+00 2.0000e+00 5.4000e+01 4.6296e+01],4,B0046,128,681,00681.csv,1.13809609635136,,,681,67.97425020478983,32.025749795210174,0,Critical
discharge,[2010.       8.       7.       7.      11.       8.671],4,B0046,130,683,00683.csv,1.12371117215054,,,683,67.11509214253284,32.884907857467155,0,Critical
discharge,[2010.       8.       7.      11.      26.      50.984],4,B0046,132,685,00685.csv,0.0,,,685,0.0,100.0,0,Emergency
discharge,[2010.       8.      10.      15.      39.      28.921],4,B0046,136,689,00689.csv,1.21411921135409,,,689,72.51482833093402,27.485171669065977,0,Warning
discharge,[2010.      8.     10.     21.     13.     49.64],4,B0046,140,693,00693.csv,1.21194479752281,,,693,72.38495867380223,27.61504132619777,0,Warning
discharge,[2.010e+03 8.000e+00 1.100e+01 1.000e+00 3.500e+01 2.781e+00],4,B0046,142,695,00695.csv,1.19712486793319,,,695,71.49981935633006,28.500180643669935,0,Warning
discharge,[2010.       8.      11.       5.      54.      59.281],4,B0046,144,697,00697.csv,1.18228921518709,,,697,70.613740953155,29.386259046844998,0,Warning
discharge,[2010.       8.      11.      10.      14.       4.421],4,B0046,146,699,00699.csv,1.16453366767783,,,699,69.5532680872988,30.446731912701196,0,Critical
discharge,[2010.       8.      11.      14.      32.      46.656],4,B0046,148,701,00701.csv,1.15355595675186,,,701,68.89761021135142,31.10238978864858,0,Critical
discharge,[2010.       8.      12.      12.      34.      22.109],4,B0046,152,705,00705.csv,1.1601987101282,,,705,69.29435718333352,30.705642816666483,0,Critical
discharge,[2010.       8.      12.      18.       4.      47.218],4,B0046,156,709,00709.csv,1.1711716308206,,,709,69.94972895643224,30.05027104356776,0,Critical
discharge,[2010.       8.      12.      22.      24.      12.484],4,B0046,158,711,00711.csv,1.15634102707832,,,711,69.06395211149119,30.93604788850881,0,Critical
